User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,weighted_aov,r_score,f_score,m_score,rfm_score,value_proxy_score,segment_name,segment_name_cn,business_role,action_priority
#583,53.0,Male,Rural,58547.0,Fashion,17.0,6.0,28.0,2596.0,Electronics,539.0,20.0,FALSE,432.67,3,4,3,10,53.28,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#584,40.0,Male,Rural,48795.0,Food,6.0,2.0,99.0,2683.0,Books,214.0,23.0,FALSE,1341.5,5,2,3,10,55.34,Potential Customers,潜力用户,Growth engine,Convert
#585,33.0,Female,Suburban,75296.0,Fashion,2.0,6.0,189.0,2658.0,Apparel,74.0,34.0,FALSE,443.0,5,4,3,12,59.23,High-value Customers,高价值用户,Core profit engine,Stabilize
#586,56.0,Male,Rural,41447.0,Sports,4.0,9.0,35.0,3718.0,Home & Kitchen,61.0,11.0,TRUE,413.11,5,5,4,14,74.54,High-value Customers,高价值用户,Core profit engine,Stabilize
#587,62.0,Male,Suburban,56598.0,Travel,22.0,9.0,163.0,1659.0,Health & Beauty,543.0,34.0,FALSE,184.33,2,5,2,9,45.9,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#588,59.0,Male,Suburban,61814.0,Travel,26.0,5.0,163.0,1607.0,Health & Beauty,219.0,33.0,TRUE,321.4,1,3,2,6,36.31,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#589,56.0,Male,Suburban,110751.0,Food,11.0,1.0,183.0,4171.0,Apparel,12.0,26.0,TRUE,4171.0,4,1,5,10,67.1,Potential Customers,潜力用户,Growth engine,Convert
#59,34.0,Male,Rural,137322.0,Travel,29.0,3.0,192.0,4122.0,Home & Kitchen,378.0,22.0,FALSE,1374.0,1,2,5,8,62.75,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#590,31.0,Female,Rural,145118.0,Sports,8.0,2.0,101.0,2163.0,Electronics,415.0,2.0,FALSE,1081.5,4,2,3,9,48.93,Potential Customers,潜力用户,Growth engine,Convert
#591,48.0,Female,Urban,95330.0,Sports,12.0,5.0,186.0,3742.0,Home & Kitchen,32.0,23.0,TRUE,748.4,4,3,4,11,67.02,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#592,22.0,Female,Suburban,141347.0,Fashion,8.0,3.0,91.0,2100.0,Apparel,160.0,41.0,TRUE,700.0,4,2,3,9,48.21,Potential Customers,潜力用户,Growth engine,Convert
#593,52.0,Female,Urban,118745.0,Sports,11.0,5.0,190.0,1394.0,Books,237.0,22.0,TRUE,278.8,4,3,2,9,38.68,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#594,40.0,Male,Urban,107960.0,Technology,22.0,0.0,140.0,4165.0,Home & Kitchen,181.0,34.0,FALSE,0.0,2,1,5,8,41.85,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#595,46.0,Female,Rural,83278.0,Fashion,20.0,9.0,51.0,2852.0,Health & Beauty,558.0,15.0,TRUE,316.89,2,5,3,10,59.87,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#596,60.0,Male,Urban,75077.0,Technology,8.0,0.0,28.0,1853.0,Apparel,341.0,10.0,FALSE,0.0,4,1,2,7,25.85,Potential Customers,潜力用户,Growth engine,Convert
#597,28.0,Male,Urban,132782.0,Food,29.0,2.0,26.0,4310.0,Health & Beauty,458.0,15.0,FALSE,2155.0,1,2,5,8,63.51,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#598,35.0,Male,Rural,142046.0,Travel,8.0,7.0,170.0,1703.0,Health & Beauty,80.0,42.0,FALSE,243.29,4,4,2,10,47.44,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#599,64.0,Male,Suburban,122932.0,Food,26.0,7.0,85.0,1422.0,Health & Beauty,473.0,29.0,TRUE,203.14,1,4,2,7,37.43,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#6,38.0,Male,Suburban,25926.0,Travel,22.0,8.0,25.0,2669.0,Books,520.0,28.0,FALSE,333.62,2,5,3,10,55.09,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#60,53.0,Female,Rural,56751.0,Food,26.0,8.0,139.0,3899.0,Apparel,156.0,48.0,FALSE,487.38,1,5,4,10,67.42,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#600,29.0,Male,Urban,91906.0,Travel,17.0,3.0,186.0,2541.0,Electronics,112.0,23.0,FALSE,847.0,3,2,3,8,50.5,Potential Customers,潜力用户,Growth engine,Convert
#601,26.0,Female,Rural,29528.0,Food,20.0,5.0,193.0,1198.0,Health & Beauty,292.0,17.0,TRUE,239.6,2,3,2,7,32.84,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#602,27.0,Female,Urban,113812.0,Sports,20.0,7.0,72.0,1605.0,Books,383.0,9.0,TRUE,229.29,2,4,2,8,41.86,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#603,61.0,Female,Urban,70100.0,Technology,23.0,6.0,140.0,1226.0,Books,17.0,36.0,TRUE,204.33,2,4,2,8,34.26,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#604,34.0,Female,Suburban,129869.0,Travel,16.0,6.0,116.0,396.0,Home & Kitchen,493.0,9.0,TRUE,66.0,3,4,1,8,25.84,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#605,55.0,Male,Urban,28179.0,Fashion,14.0,3.0,58.0,3149.0,Health & Beauty,331.0,16.0,FALSE,1049.67,3,2,4,9,58.01,Potential Customers,潜力用户,Growth engine,Convert
#606,24.0,Female,Rural,68781.0,Technology,11.0,8.0,64.0,2325.0,Health & Beauty,486.0,36.0,FALSE,290.62,4,5,3,12,55.03,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#607,63.0,Male,Urban,75267.0,Fashion,7.0,9.0,163.0,4454.0,Apparel,406.0,48.0,TRUE,494.89,5,5,5,15,83.08,High-value Customers,高价值用户,Core profit engine,Stabilize
#608,30.0,Female,Suburban,102379.0,Technology,16.0,5.0,108.0,3887.0,Electronics,117.0,33.0,FALSE,777.4,3,3,4,10,67.01,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#609,57.0,Male,Suburban,43952.0,Technology,13.0,2.0,61.0,2196.0,Home & Kitchen,555.0,31.0,FALSE,1098.0,4,2,3,9,47.75,Potential Customers,潜力用户,Growth engine,Convert
#61,57.0,Male,Urban,120082.0,Sports,20.0,4.0,162.0,4884.0,Health & Beauty,421.0,29.0,FALSE,1221.0,2,3,5,10,75.23,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#610,59.0,Male,Rural,73798.0,Food,27.0,4.0,109.0,3709.0,Health & Beauty,115.0,6.0,FALSE,927.25,1,3,4,8,59.96,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#611,26.0,Female,Suburban,118696.0,Travel,15.0,4.0,126.0,2308.0,Apparel,549.0,10.0,TRUE,577.0,3,3,3,9,48.73,Potential Customers,潜力用户,Growth engine,Convert
#612,44.0,Male,Urban,130434.0,Travel,24.0,4.0,127.0,275.0,Electronics,547.0,16.0,FALSE,68.75,1,3,1,5,16.61,Other Customers,其他用户,Long-tail users,Nurture
#613,19.0,Male,Suburban,70939.0,Technology,16.0,7.0,16.0,2602.0,Home & Kitchen,336.0,4.0,TRUE,371.71,3,4,3,10,55.11,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#614,22.0,Female,Rural,49516.0,Sports,27.0,8.0,55.0,4099.0,Home & Kitchen,336.0,22.0,FALSE,512.38,1,5,5,11,69.75,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#615,46.0,Male,Suburban,76526.0,Sports,21.0,8.0,55.0,1767.0,Health & Beauty,147.0,13.0,TRUE,220.88,2,5,2,9,45.32,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#616,54.0,Female,Suburban,30449.0,Fashion,23.0,5.0,109.0,4471.0,Home & Kitchen,122.0,16.0,TRUE,894.2,2,3,5,10,71.6,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#617,55.0,Female,Suburban,70290.0,Fashion,24.0,5.0,153.0,2645.0,Apparel,81.0,29.0,TRUE,529.0,1,3,3,7,50.35,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#618,36.0,Female,Rural,146688.0,Food,9.0,8.0,161.0,775.0,Home & Kitchen,375.0,6.0,FALSE,96.88,4,5,1,10,37.55,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#619,25.0,Male,Suburban,106661.0,Technology,3.0,3.0,198.0,1923.0,Books,570.0,26.0,TRUE,641.0,5,2,2,9,47.41,Potential Customers,潜力用户,Growth engine,Convert
#62,21.0,Female,Urban,109822.0,Travel,24.0,7.0,22.0,3251.0,Health & Beauty,105.0,2.0,TRUE,464.43,1,4,4,9,59.35,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#620,62.0,Male,Suburban,92954.0,Fashion,19.0,5.0,63.0,1456.0,Apparel,63.0,11.0,FALSE,291.2,2,3,2,7,36.67,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#621,18.0,Male,Urban,42746.0,Fashion,20.0,3.0,71.0,3172.0,Electronics,504.0,24.0,TRUE,1057.33,2,2,4,8,56.24,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#622,39.0,Female,Rural,87990.0,Technology,5.0,0.0,138.0,3359.0,Electronics,449.0,29.0,FALSE,0.0,5,1,4,10,40.06,Potential Customers,潜力用户,Growth engine,Convert
#623,34.0,Male,Suburban,78810.0,Food,10.0,6.0,58.0,646.0,Health & Beauty,428.0,3.0,TRUE,107.67,4,4,1,9,31.39,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#624,24.0,Female,Rural,138362.0,Fashion,17.0,9.0,34.0,2183.0,Health & Beauty,427.0,10.0,FALSE,242.56,3,5,3,11,53.27,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#625,42.0,Female,Suburban,103297.0,Food,15.0,5.0,19.0,2140.0,Books,421.0,1.0,TRUE,428.0,3,3,3,9,46.88,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#626,62.0,Male,Suburban,35223.0,Travel,23.0,8.0,127.0,4634.0,Electronics,322.0,43.0,TRUE,579.25,2,5,5,12,77.5,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#627,21.0,Female,Suburban,92237.0,Food,25.0,6.0,153.0,1852.0,Electronics,166.0,26.0,TRUE,308.67,1,4,2,7,41.01,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#628,53.0,Male,Urban,22597.0,Sports,8.0,6.0,195.0,1715.0,Electronics,597.0,12.0,FALSE,285.83,4,4,2,10,46.06,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#629,23.0,Male,Urban,85677.0,Sports,15.0,1.0,166.0,1949.0,Electronics,461.0,14.0,TRUE,1949.0,3,1,2,6,43.98,Potential Customers,潜力用户,Growth engine,Convert
#63,19.0,Female,Suburban,25110.0,Technology,25.0,8.0,131.0,3538.0,Electronics,330.0,40.0,TRUE,442.25,1,5,4,10,63.57,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#630,48.0,Male,Urban,22659.0,Food,21.0,8.0,101.0,2742.0,Home & Kitchen,459.0,25.0,TRUE,342.75,2,5,3,10,56.27,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#631,36.0,Male,Rural,106516.0,Sports,14.0,9.0,143.0,1700.0,Apparel,189.0,8.0,TRUE,188.89,3,5,2,10,49.4,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#632,61.0,Male,Rural,94567.0,Travel,20.0,8.0,153.0,3496.0,Apparel,464.0,43.0,TRUE,437.0,2,5,4,11,64.89,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#633,56.0,Female,Urban,35037.0,Technology,28.0,5.0,157.0,4502.0,Books,379.0,4.0,FALSE,900.4,1,3,5,9,70.35,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#634,44.0,Female,Rural,146498.0,Sports,7.0,2.0,89.0,3705.0,Home & Kitchen,2.0,28.0,TRUE,1852.5,5,2,4,11,64.63,Potential Customers,潜力用户,Growth engine,Convert
#635,27.0,Female,Suburban,66738.0,Sports,21.0,0.0,80.0,3899.0,Electronics,364.0,7.0,TRUE,0.0,2,1,4,7,39.43,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#636,43.0,Male,Suburban,123965.0,Food,23.0,3.0,87.0,718.0,Electronics,72.0,10.0,FALSE,239.33,2,2,1,5,22.06,Other Customers,其他用户,Long-tail users,Nurture
#637,36.0,Male,Suburban,91678.0,Travel,12.0,2.0,52.0,1232.0,Health & Beauty,427.0,36.0,FALSE,616.0,4,2,2,8,35.92,Potential Customers,潜力用户,Growth engine,Convert
#638,56.0,Male,Urban,32109.0,Technology,17.0,0.0,163.0,2215.0,Health & Beauty,170.0,2.0,FALSE,0.0,3,1,3,7,26.08,Potential Customers,潜力用户,Growth engine,Convert
#639,20.0,Female,Rural,42010.0,Food,17.0,2.0,99.0,2439.0,Books,205.0,26.0,TRUE,1219.5,3,2,3,8,48.87,Potential Customers,潜力用户,Growth engine,Convert
#64,23.0,Female,Rural,74341.0,Travel,13.0,9.0,112.0,4673.0,Home & Kitchen,439.0,38.0,FALSE,519.22,4,5,5,14,83.35,High-value Customers,高价值用户,Core profit engine,Stabilize
#640,62.0,Male,Urban,28787.0,Food,10.0,3.0,87.0,2839.0,Electronics,337.0,14.0,FALSE,946.33,4,2,3,9,56.41,Potential Customers,潜力用户,Growth engine,Convert
#641,30.0,Female,Rural,128400.0,Travel,29.0,7.0,170.0,4376.0,Books,472.0,16.0,FALSE,625.14,1,4,5,10,71.32,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#642,45.0,Female,Suburban,28472.0,Technology,19.0,8.0,35.0,1587.0,Home & Kitchen,195.0,43.0,FALSE,198.38,2,5,2,9,43.78,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#643,37.0,Male,Urban,135111.0,Travel,14.0,2.0,130.0,1657.0,Apparel,275.0,42.0,TRUE,828.5,3,2,2,7,41.14,Potential Customers,潜力用户,Growth engine,Convert
#644,45.0,Male,Rural,43383.0,Technology,11.0,5.0,54.0,2213.0,Electronics,7.0,17.0,TRUE,442.6,4,3,3,10,49.4,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#645,25.0,Female,Rural,81709.0,Travel,2.0,9.0,72.0,1144.0,Home & Kitchen,566.0,46.0,TRUE,127.11,5,5,2,12,46.74,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#646,58.0,Male,Suburban,89785.0,Food,18.0,4.0,189.0,2531.0,Electronics,573.0,22.0,FALSE,632.75,3,3,3,9,50.19,Potential Customers,潜力用户,Growth engine,Convert
#647,56.0,Female,Urban,133253.0,Food,7.0,5.0,77.0,1682.0,Health & Beauty,599.0,4.0,TRUE,336.4,5,3,2,10,44.28,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#648,18.0,Male,Urban,54518.0,Fashion,12.0,3.0,163.0,1408.0,Books,178.0,19.0,FALSE,469.33,4,2,2,8,37.34,Potential Customers,潜力用户,Growth engine,Convert
#649,20.0,Male,Urban,73909.0,Sports,26.0,9.0,11.0,701.0,Health & Beauty,242.0,2.0,FALSE,77.89,1,5,1,7,33.24,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#65,59.0,Male,Suburban,32087.0,Fashion,23.0,4.0,115.0,3591.0,Apparel,132.0,48.0,FALSE,897.75,2,3,4,9,60.2,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#650,30.0,Female,Suburban,38351.0,Travel,2.0,5.0,151.0,1720.0,Apparel,203.0,39.0,FALSE,344.0,5,3,2,10,46.34,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#651,45.0,Male,Urban,89624.0,Fashion,27.0,6.0,117.0,4980.0,Health & Beauty,543.0,9.0,TRUE,830.0,1,4,5,10,76.82,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#652,42.0,Female,Suburban,73330.0,Sports,20.0,8.0,39.0,4866.0,Electronics,462.0,19.0,FALSE,608.25,2,5,5,12,81.05,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#653,50.0,Male,Suburban,142477.0,Travel,18.0,9.0,58.0,200.0,Health & Beauty,80.0,16.0,FALSE,22.22,3,5,1,9,30.46,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#654,55.0,Female,Suburban,35282.0,Technology,6.0,6.0,149.0,4371.0,Electronics,523.0,25.0,TRUE,728.5,5,4,5,14,78.24,High-value Customers,高价值用户,Core profit engine,Stabilize
#655,23.0,Female,Rural,104866.0,Sports,24.0,5.0,53.0,337.0,Apparel,417.0,48.0,FALSE,67.4,1,3,1,5,19.65,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#656,61.0,Male,Urban,127945.0,Food,10.0,0.0,170.0,4125.0,Health & Beauty,384.0,18.0,FALSE,0.0,4,1,5,10,45.93,Potential Customers,潜力用户,Growth engine,Convert
#657,62.0,Female,Urban,41778.0,Fashion,20.0,1.0,22.0,3018.0,Books,391.0,23.0,FALSE,3018.0,2,1,3,6,53.09,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#658,49.0,Male,Suburban,44264.0,Sports,15.0,0.0,87.0,2642.0,Books,126.0,21.0,TRUE,0.0,3,1,3,7,30.63,Potential Customers,潜力用户,Growth engine,Convert
#659,62.0,Male,Suburban,79675.0,Sports,5.0,8.0,135.0,2103.0,Books,494.0,11.0,FALSE,262.88,5,5,3,13,54.15,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#66,21.0,Female,Rural,43762.0,Fashion,14.0,5.0,128.0,806.0,Books,382.0,11.0,TRUE,161.2,3,3,1,7,29.78,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#660,64.0,Male,Urban,25075.0,Food,20.0,9.0,107.0,1637.0,Health & Beauty,47.0,39.0,TRUE,181.89,2,5,2,9,46.22,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#661,38.0,Female,Suburban,95948.0,Travel,3.0,9.0,35.0,854.0,Health & Beauty,476.0,41.0,TRUE,94.89,5,5,1,11,43.03,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#662,33.0,Female,Urban,68454.0,Technology,5.0,8.0,158.0,3468.0,Health & Beauty,464.0,4.0,FALSE,433.5,5,5,4,14,69.7,High-value Customers,高价值用户,Core profit engine,Stabilize
#663,38.0,Male,Rural,48365.0,Food,25.0,6.0,165.0,2358.0,Electronics,123.0,25.0,FALSE,393.0,1,4,3,8,47.44,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#664,28.0,Male,Suburban,92766.0,Technology,8.0,1.0,57.0,3765.0,Apparel,474.0,32.0,FALSE,3765.0,4,1,4,9,63.74,Potential Customers,潜力用户,Growth engine,Convert
#665,54.0,Female,Urban,68200.0,Travel,8.0,5.0,177.0,4335.0,Books,134.0,30.0,FALSE,867.0,4,3,5,12,75.58,High-value Customers,高价值用户,Core profit engine,Stabilize
#666,53.0,Male,Suburban,31002.0,Sports,8.0,3.0,75.0,640.0,Electronics,562.0,45.0,TRUE,213.33,4,2,1,7,25.99,Other Customers,其他用户,Long-tail users,Nurture
#667,52.0,Male,Urban,33947.0,Technology,12.0,0.0,96.0,369.0,Books,23.0,26.0,TRUE,0.0,4,1,1,6,10.56,Other Customers,其他用户,Long-tail users,Nurture
#668,36.0,Female,Urban,99222.0,Fashion,24.0,0.0,88.0,3560.0,Electronics,566.0,36.0,FALSE,0.0,1,1,4,6,35.33,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#669,37.0,Male,Suburban,114840.0,Fashion,23.0,4.0,32.0,3508.0,Health & Beauty,235.0,34.0,TRUE,877.0,2,3,4,9,59.32,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#67,46.0,Female,Urban,135812.0,Food,23.0,0.0,79.0,3164.0,Home & Kitchen,138.0,17.0,TRUE,0.0,2,1,4,7,32.23,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#670,35.0,Female,Rural,136219.0,Food,8.0,1.0,90.0,605.0,Books,59.0,9.0,FALSE,605.0,4,1,1,6,28.06,Other Customers,其他用户,Long-tail users,Nurture
#671,64.0,Male,Urban,98610.0,Travel,11.0,3.0,57.0,1229.0,Health & Beauty,164.0,12.0,FALSE,409.67,4,2,2,8,34.98,Potential Customers,潜力用户,Growth engine,Convert
#672,58.0,Female,Urban,72142.0,Food,14.0,0.0,133.0,2179.0,Books,216.0,2.0,FALSE,0.0,3,1,3,7,26.92,Potential Customers,潜力用户,Growth engine,Convert
#673,31.0,Male,Urban,76307.0,Food,8.0,3.0,139.0,3245.0,Home & Kitchen,183.0,38.0,FALSE,1081.67,4,2,4,10,61.02,Potential Customers,潜力用户,Growth engine,Convert
#674,32.0,Male,Rural,24493.0,Food,29.0,5.0,93.0,3342.0,Electronics,569.0,5.0,TRUE,668.4,1,3,4,8,56.17,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#675,48.0,Female,Rural,144023.0,Fashion,24.0,9.0,29.0,461.0,Home & Kitchen,90.0,5.0,TRUE,51.22,1,5,1,7,31.05,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#676,18.0,Male,Suburban,70085.0,Fashion,28.0,3.0,196.0,3820.0,Electronics,311.0,22.0,FALSE,1273.33,1,2,4,7,59.61,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#677,20.0,Female,Rural,54228.0,Food,10.0,0.0,55.0,1556.0,Apparel,557.0,5.0,FALSE,0.0,4,1,2,7,22.78,Potential Customers,潜力用户,Growth engine,Convert
#678,33.0,Male,Suburban,99676.0,Fashion,7.0,6.0,140.0,4167.0,Books,257.0,4.0,TRUE,694.5,5,4,5,14,75.22,High-value Customers,高价值用户,Core profit engine,Stabilize
#679,40.0,Female,Suburban,71875.0,Travel,28.0,1.0,192.0,4295.0,Apparel,533.0,9.0,TRUE,4295.0,1,1,5,7,62.31,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#68,35.0,Female,Suburban,102617.0,Food,5.0,6.0,195.0,853.0,Electronics,270.0,43.0,TRUE,142.17,5,4,1,10,35.74,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#680,28.0,Female,Rural,51655.0,Food,17.0,8.0,21.0,1781.0,Apparel,533.0,29.0,TRUE,222.62,3,5,2,10,46.86,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#681,29.0,Female,Suburban,63472.0,Fashion,4.0,2.0,49.0,1152.0,Electronics,52.0,22.0,FALSE,576.0,5,2,2,9,36.97,Potential Customers,潜力用户,Growth engine,Convert
#682,27.0,Female,Rural,69437.0,Technology,29.0,7.0,75.0,2609.0,Home & Kitchen,338.0,27.0,TRUE,372.71,1,4,3,8,50.45,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#683,49.0,Male,Suburban,69416.0,Food,13.0,7.0,109.0,4827.0,Health & Beauty,171.0,10.0,FALSE,689.57,4,4,5,13,81.74,High-value Customers,高价值用户,Core profit engine,Stabilize
#684,33.0,Male,Rural,79711.0,Food,4.0,2.0,87.0,781.0,Electronics,67.0,16.0,FALSE,390.5,5,2,1,8,29.65,Other Customers,其他用户,Long-tail users,Nurture
#685,25.0,Female,Rural,26816.0,Travel,5.0,3.0,25.0,4032.0,Health & Beauty,300.0,42.0,TRUE,1344.0,5,2,4,11,69.78,Potential Customers,潜力用户,Growth engine,Convert
#686,55.0,Female,Suburban,97175.0,Sports,26.0,1.0,92.0,2229.0,Apparel,232.0,42.0,FALSE,2229.0,1,1,3,5,43.06,Potential Customers,潜力用户,Growth engine,Convert
#687,29.0,Female,Urban,84307.0,Sports,22.0,3.0,171.0,4949.0,Health & Beauty,68.0,10.0,TRUE,1649.67,2,2,5,9,73.51,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#688,41.0,Male,Suburban,132728.0,Travel,4.0,8.0,53.0,4116.0,Home & Kitchen,506.0,6.0,FALSE,514.5,5,5,5,15,78.08,High-value Customers,高价值用户,Core profit engine,Stabilize
#689,45.0,Male,Rural,66733.0,Travel,18.0,1.0,143.0,3402.0,Electronics,28.0,49.0,FALSE,3402.0,3,1,4,8,56.62,Potential Customers,潜力用户,Growth engine,Convert
#69,43.0,Male,Suburban,120483.0,Sports,4.0,3.0,108.0,687.0,Health & Beauty,550.0,8.0,FALSE,229.0,5,2,1,8,28.23,Other Customers,其他用户,Long-tail users,Nurture
#690,25.0,Male,Urban,148202.0,Travel,6.0,2.0,109.0,819.0,Home & Kitchen,51.0,5.0,FALSE,409.5,5,2,1,8,29.88,Other Customers,其他用户,Long-tail users,Nurture
#691,45.0,Male,Suburban,115028.0,Sports,24.0,3.0,31.0,174.0,Home & Kitchen,260.0,6.0,FALSE,58.0,1,2,1,4,13.07,Other Customers,其他用户,Long-tail users,Nurture
#692,53.0,Female,Suburban,136450.0,Travel,24.0,4.0,27.0,1393.0,Electronics,591.0,47.0,FALSE,348.25,1,3,2,6,32.76,Potential Customers,潜力用户,Growth engine,Convert
#693,43.0,Female,Suburban,31240.0,Fashion,23.0,0.0,21.0,2022.0,Home & Kitchen,586.0,25.0,FALSE,0.0,2,1,2,5,21.79,Potential Customers,潜力用户,Growth engine,Convert
#694,25.0,Female,Urban,118234.0,Food,22.0,6.0,189.0,4257.0,Books,184.0,4.0,TRUE,709.5,2,4,5,11,71.08,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#695,45.0,Male,Rural,112493.0,Food,2.0,9.0,132.0,419.0,Books,23.0,40.0,TRUE,46.56,5,5,1,11,38.06,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#696,45.0,Male,Suburban,145149.0,Technology,23.0,6.0,126.0,2249.0,Books,129.0,48.0,FALSE,374.83,2,4,3,9,46.76,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#697,54.0,Male,Suburban,118344.0,Technology,11.0,8.0,60.0,1552.0,Health & Beauty,291.0,32.0,TRUE,194.0,4,5,2,11,46.31,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#698,58.0,Female,Suburban,91363.0,Food,28.0,3.0,80.0,1655.0,Home & Kitchen,501.0,35.0,FALSE,551.67,1,2,2,5,35.75,Potential Customers,潜力用户,Growth engine,Convert
#699,53.0,Female,Suburban,52762.0,Fashion,14.0,5.0,57.0,4307.0,Electronics,186.0,10.0,TRUE,861.4,3,3,5,11,73.0,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#7,56.0,Male,Urban,124555.0,Fashion,11.0,7.0,152.0,1113.0,Home & Kitchen,330.0,31.0,TRUE,159.0,4,4,2,10,39.04,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#70,61.0,Male,Rural,29596.0,Travel,14.0,1.0,91.0,1434.0,Apparel,396.0,22.0,FALSE,1434.0,3,1,2,6,39.02,Potential Customers,潜力用户,Growth engine,Convert
#700,44.0,Male,Suburban,28259.0,Sports,5.0,1.0,28.0,3132.0,Electronics,479.0,34.0,TRUE,3132.0,5,1,4,10,59.01,Potential Customers,潜力用户,Growth engine,Convert
#701,34.0,Female,Rural,70139.0,Sports,6.0,3.0,15.0,560.0,Health & Beauty,571.0,36.0,FALSE,186.67,5,2,1,8,25.54,Other Customers,其他用户,Long-tail users,Nurture
#702,26.0,Male,Rural,148775.0,Fashion,10.0,1.0,93.0,986.0,Electronics,492.0,6.0,TRUE,986.0,4,1,1,6,34.7,Other Customers,其他用户,Long-tail users,Nurture
